0350	8	05	2b	84	73	75	00	00	ac	5.144619
04b1	8	00	00	00	00	00	00	00	00	5.144701
01f1	8	00	00	00	00	00	00	00	00	5.144763
00a0	8	65	7d	6c	09	00	1f	01	00	5.144825
00a1	8	80	88	00	00	27	00	00	00	5.145698
0153	8	00	00	00	ff	00	ff	00	00	5.145780
0002	8	00	00	00	00	00	08	06	1e	5.145843
04f0	8	00	00	00	80	00	eb	b6	13	5.145904
0130	8	0a	80	00	ff	c3	7f	06	8e	5.146767
0131	8	09	80	00	00	9e	7f	06	32	5.146849
0140	8	00	00	00	00	22	08	26	aa	5.146912
0316	8	05	24	6c	09	24	22	00	78	5.147802
018f	8	fe	3d	00	00	00	3c	00	00	5.148869
0260	8	19	24	24	30	00	8f	61	16	5.148951
02a0	8	20	00	79	18	ec	01	ab	00	5.149013
0329	8	86	b2	7f	14	12	20	00	14	5.149073
0545	8	d8	00	00	83	00	00	00	00	5.149925
043f	8	10	40	60	ff	6f	bd	08	00	5.151425
0370	8	00	20	00	00	00	00	00	00	5.152505
0440	8	ff	00	00	00	ff	bd	08	00	5.152587
02c0	8	14	00	00	00	00	00	00	00	5.153550
02b0	5	57	00	00	07	36	00	00	00	5.153632
0002	8	00	00	00	00	00	08	07	03	5.153695
0153	8	00	00	00	ff	00	ff	00	00	5.154675
0350	8	05	2b	94	73	75	00	00	bc	5.154756
0130	8	0a	80	00	ff	c6	7f	07	1a	5.154819
0131	8	00	80	00	00	97	7f	07	23	5.154880
0140	8	00	00	00	00	24	00	27	e8	5.154940
0316	8	05	24	7c	09	24	22	00	78	5.157923
018f	8	fe	3d	00	00	00	3c	00	00	5.158983
0260	8	19	24	24	30	00	8f	61	27	5.159107
02a0	8	40	00	79	18	ec	01	ab	00	5.159180
0329	8	86	b2	7f	14	12	20	00	14	5.159232
0545	8	d8	6f	00	84	00	00	00	00	5.160058
043f	8	10	40	60	ff	6f	bb	08	00	5.161627
0370	8	00	20	00	00	00	00	00	00	5.162696
0440	8	ff	00	00	00	ff	bb	08	00	5.163010
02c0	8	14	00	00	00	00	00	00	00	5.163630
02b0	5	57	00	00	07	27	00	00	00	5.163940
0350	8	05	2b	a4	73	75	00	00	8c	5.164132
0430	8	00	00	00	00	00	00	00	00	5.164595
04b1	8	00	00	00	00	00	00	00	00	5.164656
01f1	8	00	00	00	00	00	00	00	00	5.164713
0153	8	00	00	00	ff	00	ff	00	00	5.164770
0002	8	00	00	00	00	00	09	08	f4	5.165683
0130	8	06	80	00	ff	e5	7f	08	a6	5.165743
0131	8	f2	7f	00	00	95	7f	08	81	5.165800
0140	8	00	00	00	00	02	27	28	ea	5.165857
04f0	8	00	00	00	80	00	eb	b6	13	5.166751
0316	8	05	24	7c	09	24	22	00	78	5.167785
018f	8	fe	3d	00	00	00	3c	00	00	5.168892
0260	8	1a	24	24	30	00	8f	5e	39	5.168974
02a0	8	60	00	79	18	ec	01	ab	00	5.169037
0329	8	86	b2	7f	14	12	20	00	14	5.169097
0545	8	d8	00	00	85	00	00	00	00	5.169192
043f	8	10	40	60	ff	6f	b9	08	00	5.171435
0370	8	00	20	00	00	00	00	00	00	5.172478
0440	8	ff	00	00	00	ff	b9	08	00	5.172632
02c0	8	14	00	00	00	00	00	00	00	5.173525
02b0	5	57	00	00	07	d8	00	00	00	5.173653
0002	8	00	00	00	00	00	09	09	e9	5.173910
0153	8	00	00	00	ff	00	ff	00	00	5.174603
0350	8	05	2b	b4	73	75	00	00	9c	5.174685
0130	8	01	80	00	ff	fc	7f	09	ae	5.174748
0131	8	ee	7f	00	00	93	7f	09	9b	5.174809
0140	8	00	00	00	00	04	20	29	0b	5.175682
0316	8	05	24	7c	09	24	22	00	78	5.177748
018f	8	fe	3d	00	00	00	3c	00	00	5.178831
0260	8	1a	24	24	30	00	8f	5e	06	5.178960
02a0	8	00	00	79	18	ec	01	ab	00	5.179217
0329	8	86	b2	7f	14	12	20	00	14	5.179474
0545	8	d8	00	00	84	00	00	00	00	5.179848
043f	8	10	40	60	ff	6f	b9	08	00	5.181448
0370	8	00	20	00	00	00	00	00	00	5.182524
0440	8	ff	00	00	00	ff	b9	08	00	5.182701
02c0	8	14	00	00	00	00	00	00	00	5.183580
02b0	5	57	00	00	07	c9	00	00	00	5.183662
0430	8	00	00	00	00	00	00	00	00	5.183725
0350	8	05	2b	c4	73	75	00	00	ec	5.184649
04b1	8	00	00	00	00	00	00	00	00	5.184731
01f1	8	00	00	00	00	00	00	00	00	5.184794
0153	8	00	00	00	ff	00	ff	00	00	5.184853
0002	8	00	00	00	00	00	09	0a	ce	5.185722
05f0	2	00	00	00	00	00	09	0a	ce	5.185834
0130	8	fd	7f	00	ff	fa	7f	0a	97	5.185908
0131	8	ee	7f	00	00	8d	7f	0a	ad	5.185979
0140	8	00	00	00	00	06	21	2a	63	5.186028
04f0	8	00	00	00	80	00	eb	b6	13	5.186778
0316	8	05	24	7c	09	24	22	00	78	5.187809
018f	8	fe	3d	00	00	00	3c	00	00	5.188902
0260	8	1a	24	24	30	00	8f	5e	17	5.189031
02a0	8	20	00	79	18	ec	01	ab	00	5.189101
0329	8	dc	b2	7f	14	12	20	00	14	5.189153
0545	8	d8	00	00	83	00	00	00	00	5.189933
043f	8	10	40	60	ff	6f	bb	08	00	5.192103
0370	8	00	20	00	00	00	00	00	00	5.192362
0440	8	ff	00	00	00	ff	bb	08	00	5.192522
02c0	8	14	00	00	00	00	00	00	00	5.193152
02b0	5	57	00	00	07	fa	00	00	00	5.194228
0002	8	00	00	00	00	00	09	0b	d3	5.194311
0153	8	00	00	00	ff	00	ff	00	00	5.194373
0350	8	05	2b	d4	73	75	00	00	fc	5.194434
0130	8	fb	7f	00	ff	f1	7f	0b	d9	5.194495
0131	8	fb	7f	00	00	89	7f	0b	3b	5.195300
0140	8	00	00	00	00	08	28	2b	61	5.195382
0316	8	05	24	7c	09	24	22	00	78	5.197925
018f	8	fe	3d	00	00	00	3c	00	00	5.199207
0260	8	1a	24	24	30	00	8f	5e	28	5.199513
02a0	8	40	00	79	18	ec	01	ab	00	5.199756
0329	8	dc	b2	7f	14	12	20	00	14	5.200038
0545	8	d8	00	00	82	00	00	00	00	5.200275
043f	8	10	40	60	ff	6f	bc	08	00	5.201436
0370	8	00	20	00	00	00	00	00	00	5.202539
0440	8	ff	00	00	00	ff	bc	08	00	5.202657
02c0	8	14	00	00	00	00	00	00	00	5.203549
02b0	5	57	00	00	07	eb	00	00	00	5.203809
0350	8	05	2b	e4	73	75	00	00	cc	5.204032
0430	8	00	00	00	00	00	00	00	00	5.204624
04b1	8	00	00	00	00	00	00	00	00	5.204764
01f1	8	00	00	00	00	00	00	00	00	5.204824
0153	8	00	00	00	ff	00	ff	00	00	5.204883
0002	8	00	00	00	00	00	09	0c	80	5.205687
0130	8	ff	7f	00	ff	f9	7f	0c	ef	5.205746
0131	8	0e	80	00	00	8a	7f	0c	70	5.205805
0140	8	00	00	00	00	0a	26	2c	de	5.205864
04f0	8	00	00	00	80	00	eb	b6	13	5.206754
0316	8	05	24	6c	09	24	22	00	78	5.207800
018f	8	fe	3d	00	00	00	3c	00	00	5.208893
0260	8	1a	24	24	30	00	8f	5e	39	5.208974
02a0	8	60	00	79	18	ec	01	ab	00	5.209037
0329	8	dc	b2	7f	14	12	20	00	14	5.209100
0545	8	d8	6f	00	84	00	00	00	00	5.209163
043f	8	10	40	60	ff	6f	bb	08	00	5.211425
0370	8	00	20	00	00	00	00	00	00	5.212683
0440	8	ff	00	00	00	ff	bb	08	00	5.213001
02c0	8	14	00	00	00	00	00	00	00	5.213684
0002	8	00	00	00	00	00	09	0d	9d	5.213992
0153	8	00	00	00	ff	00	ff	00	00	5.214238
02b0	5	57	00	00	07	9c	ff	00	00	5.214573
0350	8	05	2b	f4	73	75	00	00	dc	5.214636
0130	8	02	80	00	ff	05	80	0d	77	5.214694
0131	8	12	80	00	00	8e	7f	0d	69	5.214752
0140	8	00	00	00	00	0c	29	2d	65	5.215661
0316	8	05	24	6c	09	24	22	00	78	5.217681
018f	8	fe	3d	00	00	00	3c	00	00	5.218704
0260	8	1a	24	24	30	00	8f	60	05	5.218800
02a0	8	00	00	79	18	ec	01	ab	00	5.218870
0329	8	dc	b2	7f	14	12	20	00	14	5.218921
0545	8	d8	00	00	84	00	00	00	00	5.219815
043f	8	10	40	60	ff	6f	b9	08	00	5.221418
0370	8	00	20	00	00	00	00	00	00	5.222481
0440	8	ff	00	00	00	ff	b9	08	00	5.222626
02c0	8	14	00	00	00	00	00	00	00	5.223558
0430	8	00	00	00	00	00	00	00	00	5.223709
02b0	5	57	00	00	07	8d	00	00	00	5.223849
0350	8	05	2b	04	73	75	00	00	2c	5.224603
04b1	8	00	00	00	00	00	00	00	00	5.224685
01f1	8	00	00	00	00	00	00	00	00	5.224747
0153	8	00	00	00	ff	00	ff	00	00	5.224807
0002	8	00	00	00	00	00	09	0e	ba	5.225706
0130	8	05	80	00	ff	01	80	0e	d8	5.225788
0131	8	09	80	00	00	8e	7f	0e	c2	5.225850
0140	8	00	00	00	00	0e	29	2e	41	5.225912
04f0	8	00	00	00	80	00	eb	b6	13	5.226746
0316	8	05	24	6c	09	24	22	00	78	5.227831
018f	8	fe	3d	00	00	00	3c	00	00	5.228893
0260	8	1a	24	24	30	00	8f	60	16	5.228976
02a0	8	20	00	79	18	ec	01	ab	00	5.229039
0329	8	dc	b2	7f	14	12	20	00	14	5.229099
0545	8	d8	00	00	84	00	00	00	00	5.229949
043f	8	10	40	60	ff	6f	b9	08	00	5.231425
0370	8	00	20	00	00	00	00	00	00	5.232473
0440	8	ff	00	00	00	ff	b9	08	00	5.232555
02c0	8	14	00	00	00	00	00	00	00	5.233550
02b0	5	57	00	00	07	be	00	00	00	5.233631
0002	8	00	00	00	00	00	09	0f	a7	5.233694
0153	8	00	00	00	ff	00	ff	00	00	5.234627
0350	8	05	2b	14	73	75	00	00	3c	5.234711
0130	8	06	80	00	ff	ec	7f	0f	76	5.234774
0131	8	05	80	00	00	87	7f	0f	e7	5.234835
0140	8	00	00	00	00	10	33	2f	3b	5.235675
05f0	2	00	00	00	00	10	33	2f	3b	5.235757
0690	8	00	00	00	00	80	22	00	00	5.235863
0316	8	05	24	6c	09	24	22	00	78	5.237811
018f	8	fe	3d	00	00	00	3c	00	00	5.238893
0260	8	1a	24	24	30	00	8f	60	27	5.238975
02a0	8	40	00	79	18	ec	01	ab	00	5.239038
0329	8	dc	b2	7f	14	12	20	00	14	5.239098
0545	8	d8	00	00	82	00	00	00	00	5.239930
043f	8	10	40	60	ff	6f	b9	08	00	5.241425
0370	8	00	20	00	00	00	00	00	00	5.242494
0440	8	ff	00	00	00	ff	b9	08	00	5.242576
02c0	8	14	00	00	00	00	00	00	00	5.243550
0430	8	00	00	00	00	00	00	00	00	5.243632
02b0	5	57	00	00	07	af	00	00	00	5.243695
0350	8	05	2b	24	73	75	00	00	0c	5.244619
04b1	8	00	00	00	00	00	00	00	00	5.244701
00a0	8	65	7d	6c	09	00	1f	01	00	5.244764
00a1	8	80	88	00	00	27	00	00	00	5.244825
01f1	8	00	00	00	00	00	00	00	00	5.245705
0153	8	00	00	00	ff	00	ff	00	00	5.245787
0002	8	00	00	00	00	00	09	00	1c	5.245849
04f0	8	00	00	00	80	00	eb	b6	13	5.245910
0130	8	07	80	00	ff	d6	7f	00	b7	5.246744
0131	8	00	80	00	00	82	7f	00	e1	5.246826
0140	8	00	00	00	00	12	23	20	37	5.246890
0316	8	05	24	6c	09	24	22	00	78	5.247800
018f	8	fe	3d	00	00	00	3c	00	00	5.248892
0260	8	1a	24	24	30	00	8f	60	38	5.248974
02a0	8	60	00	79	18	ec	01	ab	00	5.249037
0329	8	dc	b2	7f	14	12	20	00	14	5.249097
0545	8	d8	00	00	82	00	00	00	00	5.249158
043f	8	10	40	60	ff	6f	b9	08	00	5.251402
0370	8	00	20	00	00	00	00	00	00	5.252526
0440	8	ff	00	00	00	ff	b9	08	00	5.252633
02c0	8	14	00	00	00	00	00	00	00	5.253539
0002	8	00	00	00	00	00	09	01	01	5.253693
0153	8	00	00	00	ff	00	ff	00	00	5.253768
02b0	5	57	00	00	07	50	ff	00	00	5.254651
0350	8	05	2b	34	73	75	00	00	1c	5.254886
0130	8	03	80	00	ff	d8	7f	01	ca	5.255110
0131	8	f2	7f	00	00	8e	7f	01	ec	5.255331
0140	8	00	00	00	00	14	22	21	63	5.255700
0316	8	05	24	70	09	24	22	00	78	5.257647
018f	8	fe	3d	00	00	00	3c	00	00	5.258937
0260	8	1a	24	24	30	00	8f	5f	05	5.259256
02a0	8	00	00	79	18	ec	01	ab	00	5.259506
0329	8	dc	b2	7f	14	12	20	00	14	5.259692
0545	8	d8	6d	00	85	00	00	00	00	5.259865
043f	8	10	40	60	ff	6f	b9	08	00	5.261471
0370	8	00	20	00	00	00	00	00	00	5.262502
0440	8	ff	00	00	00	ff	b9	08	00	5.262686
02c0	8	14	00	00	00	00	00	00	00	5.263594
0430	8	00	00	00	00	00	00	00	00	5.263807
02b0	5	57	00	00	07	41	00	00	00	5.264007
0350	8	05	2b	44	73	75	00	00	6c	5.264666
04b1	8	00	00	00	00	00	00	00	00	5.264805
01f1	8	00	00	00	00	00	00	00	00	5.264853
0153	8	00	00	00	ff	00	ff	00	00	5.264901
0002	8	00	00	00	00	00	09	02	26	5.265660
0130	8	00	80	00	ff	ed	7f	02	ab	5.265750
0131	8	f7	7f	00	00	aa	7f	02	c9	5.265810
0140	8	00	00	00	00	16	22	22	47	5.265860
04f0	8	00	00	00	80	00	eb	b6	13	5.266712
0316	8	05	24	70	09	24	22	00	78	5.267766
018f	8	fe	3d	00	00	00	3c	00	00	5.268858
0260	8	19	24	24	30	00	8f	63	14	5.268909
02a0	8	20	00	79	18	ec	01	ab	00	5.268957
0329	8	0c	b2	7f	14	12	20	00	14	5.269004
0545	8	d8	00	00	84	00	00	00	00	5.269909
043f	8	10	40	60	ff	6f	b9	08	00	5.272039
0370	8	00	20	00	00	00	00	00	00	5.272092
0440	8	ff	00	00	00	ff	b9	08	00	5.272141
02c0	8	14	00	00	00	00	00	00	00	5.273086
0002	8	00	00	00	00	00	09	03	3b	5.274171
0153	8	00	00	00	ff	00	ff	00	00	5.274238
02b0	5	57	00	00	07	72	ff	00	00	5.274287
0350	8	05	2b	54	73	75	00	00	7c	5.274335
0130	8	03	80	00	ff	f7	7f	03	46	5.274383
0131	8	0e	80	00	00	b9	7f	03	6f	5.275212
0140	8	00	00	00	00	18	27	23	32	5.275265
0316	8	05	24	70	09	24	22	00	78	5.277797
018f	8	fe	3d	00	00	00	3c	00	00	5.279103
0260	8	19	24	24	30	00	8f	63	25	5.279415
02a0	8	40	00	79	18	ec	01	ab	00	5.279672
0329	8	0c	b2	7f	14	12	20	00	14	5.279937
0545	8	d8	00	00	84	00	00	00	00	5.280100
043f	8	10	40	60	ff	6f	b8	08	00	5.281383
0370	8	00	20	00	00	00	00	00	00	5.282474
0440	8	ff	00	00	00	ff	b8	08	00	5.282605
02c0	8	14	00	00	00	00	00	00	00	5.283516
02b0	5	57	00	00	07	63	00	00	00	5.283601
0350	8	05	2b	64	73	75	00	00	4c	5.283652
0430	8	00	00	00	00	00	00	00	00	5.284638
04b1	8	00	00	00	00	00	00	00	00	5.284899
01f1	8	00	00	00	00	00	00	00	00	5.285146
0153	8	00	00	00	ff	00	ff	00	00	5.285227
0002	8	00	00	00	00	00	09	04	68	5.285682
05f0	2	00	00	00	00	00	09	04	68	5.285764
04f0	8	00	00	00	80	00	eb	b6	13	5.285870
0130	8	07	80	00	ff	e6	7f	04	eb	5.286737
0131	8	0e	80	00	00	b7	7f	04	35	5.286839
0140	8	00	00	00	00	1a	00	24	ee	5.286902
0316	8	05	24	70	09	24	22	00	78	5.287801
018f	8	fe	3d	00	00	00	3c	00	00	5.288870
0260	8	19	24	24	30	00	8f	63	36	5.288952
02a0	8	60	00	79	18	ec	01	ab	00	5.289016
0329	8	0c	b2	7f	14	12	20	00	14	5.289077
0545	8	d8	00	00	82	00	00	00	00	5.289136
043f	8	10	40	60	ff	6f	b9	08	00	5.291425
0370	8	00	20	00	00	00	00	00	00	5.292471
0440	8	ff	00	00	00	ff	b9	08	00	5.292553
02c0	8	14	00	00	00	00	00	00	00	5.293549
0002	8	00	00	00	00	00	0a	05	a1	5.293632
0153	8	00	00	00	ff	00	ff	00	00	5.293694
02b0	5	57	00	00	07	14	ff	00	00	5.294642
0350	8	05	2b	74	73	75	00	00	5c	5.294725
0130	8	08	80	00	ff	d8	7f	05	8b	5.294787
0131	8	05	80	00	00	b0	7f	05	97	5.294846
0140	8	00	00	00	00	02	20	25	92	5.295705
0316	8	05	24	70	09	24	22	00	78	5.297603
018f	8	fe	3d	00	00	00	3c	00	00	5.298682
0260	8	19	24	24	30	00	8f	63	03	5.298764
02a0	8	00	00	79	18	ec	01	ab	00	5.298826
0329	8	0c	b2	7f	14	12	20	00	14	5.298887
0545	8	d8	00	00	84	00	00	00	00	5.299721
043f	8	10	40	60	ff	6f	b9	08	00	5.301471
0370	8	00	20	00	00	00	00	00	00	5.302549
0440	8	ff	00	00	00	ff	b9	08	00	5.302637
02c0	8	14	00	00	00	00	00	00	00	5.303634
05a0	8	00	00	00	00	00	00	00	00	5.303722
05a2	8	04	00	a5	04	00	00	00	00	5.303785
02b0	5	57	00	00	07	05	00	00	00	5.303846
0350	8	05	2b	84	73	75	00	00	ac	5.304675
0430	8	00	00	00	00	00	00	00	00	5.304756
04b1	8	00	00	00	00	00	00	00	00	5.304819
01f1	8	00	00	00	00	00	00	00	00	5.304879
0153	8	00	00	00	ff	00	ff	00	00	5.304939
0002	8	00	00	00	00	00	0a	06	86	5.305722
04f0	8	00	00	00	80	00	eb	b6	13	5.305804
0130	8	08	80	00	ff	d8	7f	06	ac	5.306800
0131	8	fb	7f	00	00	b3	7f	06	9d	5.306885
0140	8	00	00	00	00	04	00	26	c5	5.306950
0316	8	05	24	7c	09	24	22	00	78	5.307823
018f	8	fe	3d	00	00	00	3c	00	00	5.308925
0260	8	19	24	24	30	00	8f	63	14	5.309007
02a0	8	20	00	79	18	ec	01	ab	00	5.309069
0329	8	0c	b2	7f	14	12	20	00	14	5.309130
0545	8	d8	6d	00	85	00	00	00	00	5.309191
043f	8	10	40	60	ff	6f	b9	08	00	5.311448
0370	8	00	20	00	00	00	00	00	00	5.312510
0440	8	ff	00	00	00	ff	b9	08	00	5.312648
02c0	8	14	00	00	00	00	00	00	00	5.313550
0002	8	00	00	00	00	00	00	07	59	5.313648
0153	8	00	00	00	ff	00	ff	00	00	5.313715
02b0	5	57	00	00	07	36	ff	00	00	5.314661
0350	8	05	2b	94	73	75	00	00	bc	5.314799
0130	8	07	80	00	ff	e0	7f	07	c9	5.314874
0131	8	fb	7f	00	00	be	7f	07	05	5.314926
0140	8	00	00	00	00	02	29	27	be	5.315700
0316	8	05	24	7c	09	24	22	00	78	5.317953
018f	8	fe	3d	00	00	00	3c	00	00	5.319046
0260	8	19	24	24	30	00	8f	63	25	5.319234
02a0	8	40	00	79	18	ec	01	ab	00	5.319289
0329	8	0c	b2	7f	14	12	20	00	14	5.319339
0545	8	d8	00	00	85	00	00	00	00	5.319903
043f	8	10	40	60	ff	6f	ba	08	00	5.321716
0370	8	00	20	00	00	00	00	00	00	5.322766
0440	8	ff	00	00	00	ff	ba	08	00	5.323072
02c0	8	14	00	00	00	00	00	00	00	5.323674
0430	8	00	00	00	00	00	00	00	00	5.323944
02b0	5	57	00	00	07	27	00	00	00	5.324118
0350	8	05	2b	a4	73	75	00	00	8c	5.324722
04b1	8	00	00	00	00	00	00	00	00	5.324862
01f1	8	00	00	00	00	00	00	00	00	5.324911
0153	8	00	00	00	ff	00	ff	00	00	5.324958
0002	8	00	00	00	00	00	00	08	e2	5.325738
0130	8	06	80	00	ff	e0	7f	08	2f	5.325821
0131	8	00	80	00	00	bf	7f	08	a4	5.325872
0140	8	00	00	00	00	04	25	28	77	5.325924
04f0	8	00	00	00	80	00	eb	b6	13	5.325972
0316	8	05	24	7c	09	24	22	00	78	5.327516
018f	8	fe	3d	00	00	00	3c	00	00	5.328589
0260	8	19	24	24	30	00	8f	63	36	5.328652
02a0	8	60	00	79	18	ec	01	ab	00	5.328700
0329	8	0c	b2	7f	14	12	20	00	14	5.328747
0545	8	d8	00	00	84	00	00	00	00	5.329641
043f	8	10	40	60	ff	6f	bd	08	00	5.331437
0370	8	00	20	00	00	00	00	00	00	5.332486
0440	8	ff	00	00	00	ff	bd	08	00	5.332538
02c0	8	14	00	00	00	00	00	00	00	5.333562
0002	8	00	00	00	00	00	00	09	ff	5.333612
0153	8	00	00	00	ff	00	ff	00	00	5.333660
02b0	5	57	00	00	07	d8	ff	00	00	5.334642
0350	8	05	2b	b4	73	75	00	00	9c	5.334695
0130	8	06	80	00	ff	d1	7f	09	95	5.334742
0131	8	00	80	00	00	b5	7f	09	b6	5.334790
0140	8	00	00	00	00	06	26	29	bd	5.335709
05f0	2	00	00	00	00	06	26	29	bd	5.335761
0690	8	00	00	00	00	80	22	00	00	5.335847
0316	8	05	24	7c	09	24	22	00	78	5.337525
018f	8	fe	3d	00	00	00	3c	00	00	5.338586
0260	8	19	24	24	30	00	8f	63	03	5.338639
02a0	8	00	00	79	18	ec	01	ab	00	5.338687
0329	8	0c	b2	7f	14	12	20	00	14	5.338735
0545	8	d8	00	00	84	00	00	00	00	5.339642
043f	8	10	40	60	ff	6f	bf	08	00	5.341439
0370	8	00	20	00	00	00	00	00	00	5.342516
0440	8	ff	00	00	00	ff	bf	08	00	5.342568
02c0	8	14	00	00	00	00	00	00	00	5.343548
0430	8	00	00	00	00	00	00	00	00	5.343626
02b0	5	57	00	00	07	c9	00	00	00	5.343694
0350	8	05	2b	c4	73	75	00	00	ec	5.344632
04b1	8	00	00	00	00	00	00	00	00	5.344728
00a0	8	65	7d	7c	09	00	1f	01	00	5.344815
00a1	8	80	88	00	00	27	00	00	00	5.344892
01f1	8	00	00	00	00	00	00	00	00	5.345730
0153	8	00	00	00	ff	00	ff	00	00	5.345864
0002	8	00	00	00	00	00	00	0a	d8	5.345938
04f0	8	00	00	00	80	00	eb	b6	13	5.345990
0130	8	02	80	00	ff	b9	7f	0a	87	5.346779
0131	8	f7	7f	00	00	b2	7f	0a	35	5.346898
0140	8	00	00	00	00	08	29	2a	30	5.346971
0316	8	05	24	7c	09	24	22	00	78	5.348000
018f	8	fe	3d	00	00	00	3c	00	00	5.348307
0260	8	19	24	24	30	00	8f	63	14	5.349093
02a0	8	20	00	79	18	ec	01	ab	00	5.349401
0329	8	40	b2	7f	14	12	20	00	14	5.349656
0545	8	d8	00	00	84	00	00	00	00	5.349875
043f	8	10	40	60	ff	6f	bf	08	00	5.351429
0370	8	00	20	00	00	00	00	00	00	5.352559
0440	8	ff	00	00	00	ff	bf	08	00	5.352674
02c0	8	14	00	00	00	00	00	00	00	5.353556
0002	8	00	00	00	00	00	00	0b	c5	5.353769
0153	8	00	00	00	ff	00	ff	00	00	5.353952
02b0	5	57	00	00	07	fa	ff	00	00	5.354691
0350	8	05	2b	d4	73	75	00	00	fc	5.354874
0130	8	03	80	00	ff	bc	7f	0b	4e	5.354939
0131	8	00	80	00	00	be	7f	0b	0c	5.355001
0140	8	00	00	00	00	0a	20	2b	38	5.355058
0316	8	05	23	8c	09	23	22	00	78	5.357705
018f	8	fe	3d	00	00	00	3c	00	00	5.358843
0260	8	19	23	24	30	00	8f	61	28	5.359009
02a0	8	40	00	79	18	ec	01	ab	00	5.359112
0329	8	40	b2	7f	14	12	20	00	14	5.359267
0545	8	d8	6c	00	85	00	00	00	00	5.359893
043f	8	10	4e	60	ff	6f	c1	08	00	5.361486
0370	8	00	20	00	00	00	00	00	00	5.362560
0440	8	ff	00	00	00	ff	c1	08	00	5.362738
02c0	8	14	00	00	00	00	00	00	00	5.363638
0430	8	00	00	00	00	00	00	00	00	5.363832
02b0	5	57	00	00	07	eb	00	00	00	5.364043
0350	8	05	2b	e4	73	75	00	00	cc	5.364659
04b1	8	00	00	00	00	00	00	00	00	5.364719
01f1	8	00	00	00	00	00	00	00	00	5.364777
0153	8	00	00	00	ff	00	ff	00	00	5.364835
0002	8	00	00	00	00	00	00	0c	96	5.365750
0130	8	0b	80	00	ff	d6	7f	0c	90	5.365810
0131	8	1b	80	00	00	cf	7f	0c	14	5.365867
0140	8	00	00	00	00	0c	2f	2c	cd	5.365924
04f0	8	00	00	00	80	00	eb	b6	13	5.365982
0316	8	05	23	8c	09	23	22	00	78	5.367851
018f	8	fe	3d	00	00	00	3c	00	00	5.367910
0260	8	19	23	24	30	00	8f	61	39	5.368908
02a0	8	60	00	79	18	ec	01	ab	00	5.368968
0329	8	40	b2	7f	14	12	20	00	14	5.369025
0545	8	d8	00	00	85	00	00	00	00	5.369082
043f	8	1f	47	60	ff	6f	c3	08	00	5.371717
0370	8	00	20	00	00	00	00	00	00	5.372808
0440	8	30	00	00	00	ff	c3	08	00	5.372936
02c0	8	14	00	00	00	00	00	00	00	5.373192
0002	8	00	00	00	00	00	00	0d	8b	5.373853
0153	8	00	00	00	ff	00	ff	00	00	5.373935
02b0	5	57	00	00	07	9c	ff	00	00	5.373998
0350	8	05	2b	f4	73	75	00	00	dc	5.374878
0130	8	13	80	00	ff	e5	7f	0d	42	5.374967
0131	8	20	80	00	00	d0	7f	0d	74	5.375049
0140	8	00	00	00	00	0e	23	2d	a4	5.375122
0316	8	05	23	8c	09	23	22	00	78	5.377556
018f	8	fe	3d	00	00	00	3c	00	00	5.378831
0260	8	19	23	24	30	00	8f	61	06	5.379143
02a0	8	00	00	79	18	ec	01	ab	00	5.379399
0329	8	40	b2	7f	14	12	20	00	14	5.379675
0545	8	d8	00	00	84	00	00	00	00	5.379933
043f	8	1f	47	60	ff	6f	c2	08	00	5.381579
0370	8	00	20	00	00	00	00	00	00	5.382892
0440	8	30	00	00	00	ff	c2	08	00	5.383202
02c0	8	14	00	00	00	00	00	00	00	5.383736
0430	8	00	00	00	00	00	00	00	00	5.383961
02b0	5	57	00	00	07	8d	00	00	00	5.384037
0350	8	05	2b	04	73	75	00	00	2c	5.384784
04b1	8	00	00	00	00	00	00	00	00	5.384845
01f1	8	00	00	00	00	00	00	00	00	5.384903
0153	8	00	00	00	ff	00	ff	00	00	5.384960
0002	8	00	00	00	00	00	00	0e	ac	5.385017
05f0	2	00	00	00	00	00	00	0e	ac	5.385874
04f0	8	00	00	00	80	00	eb	b6	13	5.385954
0130	8	15	80	00	ff	d3	7f	0e	9b	5.386932
0131	8	00	80	00	00	bf	7f	0e	ea	5.387017
0140	8	00	00	00	00	10	0b	2e	bd	5.387080
0316	8	05	23	8c	09	23	22	00	78	5.387976
018f	8	fe	3d	00	00	00	3c	00	00	5.388058
0260	8	19	23	24	30	00	90	61	17	5.389050
02a0	8	20	00	79	18	ec	01	ab	00	5.389132
0329	8	40	b2	7f	14	12	20	00	14	5.389194
0545	8	d8	00	00	83	00	00	00	00	5.389255
043f	8	1f	47	60	ff	6f	c2	08	00	5.391603
0370	8	00	20	00	00	00	00	00	00	5.392674
0440	8	30	00	00	00	ff	c2	08	00	5.392757
02c0	8	14	00	00	00	00	00	00	00	5.392819
0002	8	00	00	00	00	00	00	0f	b1	5.393744
0153	8	00	00	00	ff	00	ff	00	00	5.393826
02b0	5	57	00	00	07	be	ff	00	00	5.393889
0350	8	05	2b	14	73	75	00	00	3c	5.394800
0130	8	12	80	00	ff	c0	7f	0f	9c	5.394882
0131	8	f2	7f	00	00	b6	7f	0f	6e	5.394944
0140	8	00	00	00	00	12	25	2f	39	5.395005
0316	8	05	23	8c	09	23	22	00	78	5.397743
018f	8	fe	3d	00	00	00	3c	00	00	5.399012
